861574,一汽-大众,迈腾,2019款 330TSI DSG 豪华型 国VI,一汽大众迈腾底盘异响 防冻液变质暖风不热,"冷却系统故障,底盘异响,空调问题",2022-12-29,处理反馈
57984,上汽通用雪佛兰,迈锐宝,2012款 2.0 SE 自动 豪华版,上海通用雪佛兰迈锐宝空调不制冷,空调问题,2014-06-12,厂家受理
57930,东风雪铁龙,世嘉,2012款 2.0 手动 品悦型 三厢,东风雪铁龙世嘉空调制冷效果极差,空调问题,2014-06-12,处理反馈
57926,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2014-06-12,处理反馈
57783,东风雪铁龙,世嘉,2009款 1.6 手动  时尚型 三厢,东风雪铁龙世嘉空调制冷效果极差,空调问题,2014-06-10,处理反馈
57608,东风雪铁龙,雪铁龙C4L,2014款 1.8L 自动 智驱版 劲智型,东风雪铁龙C4L发动机和空调异响,"异响,空调问题",2014-06-09,处理反馈
57468,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷效果极差,空调问题,2014-06-07,处理反馈
57455,东风雪铁龙,世嘉,2013款 1.6L 手动 乐尚型 两厢,东风雪铁龙世嘉无车门防撞梁空调不制冷,"空调问题,配件争议",2014-06-07,处理反馈
57311,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷差,空调问题,2014-06-05,处理反馈
57139,东风雪铁龙,世嘉,2012款 1.6 手动 品享型 三厢,东风雪铁龙世嘉空调冷效果太差,空调问题,2014-06-03,处理反馈
57013,东风雪铁龙,世嘉,2013款 1.6L 手动 乐尚型 两厢,东风雪铁龙世嘉空调压缩机未更新,空调问题,2014-06-02,处理反馈
56938,东风雪铁龙,世嘉,2013款 2.0L 手动 品悦型 三厢,东风雪铁龙世嘉空调制冷效果太差,空调问题,2014-05-31,处理反馈
56921,东风雪铁龙,世嘉,2011款 2.0 手动 博雅型 两厢,东风雪铁龙世嘉空调不冷,空调问题,2014-05-31,处理反馈
56894,东风雪铁龙,世嘉,2012款 2.0 自动 品悦型 三厢,东风雪铁龙世嘉空调制冷太差,空调问题,2014-05-31,处理反馈
56860,东风雪铁龙,世嘉,2009款 1.6 手动  时尚型 三厢,东风雪铁龙世嘉空调制冷效果极差,空调问题,2014-05-30,用户评分
56807,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调不制冷转向漏油,"漏油,空调问题",2014-05-30,处理反馈
56700,上汽通用雪佛兰,科鲁兹,2012款 1.6 SL 手动 天地版,雪佛兰科鲁兹致空调制冷系统全部损坏,"空调问题,服务态度,人员技术,服务收费,配件争议",2014-05-29,厂家受理
56688,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2014-05-28,处理反馈
56542,东风雪铁龙,世嘉,2011款 1.6 手动 冠军版 三厢,东风雪铁龙世嘉空调制冷极差,空调问题,2014-05-27,用户评分
56348,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷太差,空调问题,2014-05-25,处理反馈
56243,东风雪铁龙,世嘉,2012款 2.0 自动 品悦型 三厢,东风雪铁龙世嘉空调制冷差,空调问题,2014-05-23,用户评分
56204,东风雪铁龙,世嘉,2011款 1.6 手动 舒适版 三厢,东风雪铁龙世嘉空调不制冷,"空调问题,人员技术",2014-05-22,处理反馈
56138,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉发动机前挡空调不制冷,"故障灯亮,空调问题",2014-05-22,处理反馈
55756,东风雪铁龙,世嘉,2011款 2.0 自动 锐尚型 三厢,东风雪铁龙世嘉夏季空调制冷效果极差,空调问题,2014-05-18,处理反馈
55504,东风雪铁龙,世嘉,2012款 2.0 自动 品悦型 三厢,东风雪铁龙世嘉空调制冷差,空调问题,2014-05-15,用户评分
55464,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版 三厢,东风雪铁龙世嘉空调不制冷,空调问题,2014-05-14,处理反馈
55278,东风雪铁龙,世嘉,2014款 1.6L 自动 品尚型,东风雪铁龙世嘉空调系统制冷效果差,空调问题,2014-05-13,处理反馈
55265,东风雪铁龙,世嘉,2013款 1.6L 手动 品享型 三厢,东风雪铁龙世嘉空调不制冷,空调问题,2014-05-12,用户评分
55233,东风雪铁龙,世嘉,2013款 1.6L 手动 品尚型 三厢,东风雪铁龙世嘉空调不制冷塑料支架断裂,"空调问题,部件开裂",2014-05-12,处理反馈
54754,东风雪铁龙,世嘉,2011款 1.6 手动 舒适版 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2014-05-06,用户评分
54365,东风雪铁龙,世嘉,2012款 2.0 自动 品悦型 三厢,东风雪铁龙世嘉空调制冷效果太差,"空调问题,销售欺诈",2014-04-29,用户评分
54350,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,雪铁龙世嘉空调压缩机存在质量缺陷,空调问题,2014-04-29,处理反馈
54346,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,雪铁龙世嘉加速异响空调不制冷等问题,"异响,车轮异响,空调问题,车窗升降故障",2014-04-29,处理反馈
54216,东风雪铁龙,世嘉,2013款 1.6L 自动 品尚型 三厢,东风雪铁龙世嘉空调压缩机缺陷,空调问题,2014-04-27,处理反馈
53172,上汽通用雪佛兰,科鲁兹,2013款 1.6L SL 手动,雪佛兰科鲁兹离合吱吱响器空调面板失灵,"异响,空调问题",2014-04-10,信息审核
52346,东风雪铁龙,世嘉,2011款 2.0 手动 尊享型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2014-03-28,处理反馈
52083,东风雪铁龙,世嘉,2012款 1.6 自动 品尚型 三厢,东风雪铁龙世嘉空调压缩机缺陷,"空调问题,人员技术",2014-03-24,处理反馈
51838,上汽通用雪佛兰,赛欧,2010款 1.2SL 手动 温馨版 三厢,雪佛兰赛欧出险修车后空调坏了,空调问题,2014-03-20,信息审核
51421,东风雪铁龙,世嘉,2011款 1.6 自动 炫雅型 两厢,东风雪铁龙世嘉空调制冷效果很差,空调问题,2014-03-15,用户评分
51386,东风雪铁龙,世嘉,2011款 2.0 手动 锐尚型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2014-03-15,处理反馈
50853,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版,东风雪铁龙世嘉空调制冷差,空调问题,2014-03-11,处理反馈
50248,上汽通用雪佛兰,科鲁兹,2012款 1.8 SX 自动,上海通用雪佛兰科鲁兹空调面板失灵,空调问题,2014-03-05,厂家受理
50128,东风雪铁龙,雪铁龙C4L,2013款 1.8L 自动 劲享版,东风雪铁龙C4L发动机异响空调漏氟,"异响,空调问题",2014-03-04,处理反馈
50030,东风雪铁龙,世嘉,2012款 1.6 手动 品享型 三厢,雪铁龙世嘉空调设计功率小制冷效果差,空调问题,2014-03-03,处理反馈
49425,东风雪铁龙,世嘉,2008款 1.6 自动 舒适型,东风雪铁龙世嘉空调不制冷,空调问题,2014-02-24,处理反馈
47206,上汽通用雪佛兰,赛欧,2011款 1.4SX 手动 幸福版 三厢,雪佛兰赛欧空调热风有焦糊味,空调问题,2014-01-17,信息审核
45828,上汽通用雪佛兰,科鲁兹,2013款 1.6T 自动 旗舰型 掀背,雪佛兰科鲁兹空调系统散热出油,空调问题,2013-12-31,厂家受理
45041,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-12-23,厂家受理
44234,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-12-16,厂家受理
43835,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-12-13,信息审核
43461,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调故障油箱漏油,"异响,空调问题",2013-12-10,信息审核
42752,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-12-03,信息审核
42628,东风雪铁龙,世嘉,2011款 1.6 自动 舒适版 三厢,东风雪铁龙世嘉自动空调故障问题,空调问题,2013-12-01,厂家受理
42601,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调系统不制冷,空调问题,2013-11-30,厂家受理
42507,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-11-29,信息审核
41630,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-11-15,信息审核
41076,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-11-07,信息审核
40903,上汽通用雪佛兰,科鲁兹,2009款 1.6 SE 手动,雪佛兰科鲁兹空调压缩机故障厂家拒绝索赔,空调问题,2013-11-04,用户评分
40639,东风雪铁龙,凯旋,2008款 2.0 自动 尊贵型,东风雪铁龙凯旋空调冷暖风失控,空调问题,2013-10-30,信息审核
40505,上汽通用雪佛兰,科鲁兹,2009款 1.6 SE 手动,雪佛兰科鲁兹刚过保修期压缩机故障,空调问题,2013-10-28,用户评分
40476,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-10-28,信息审核
40454,上汽通用雪佛兰,科鲁兹,2011款 1.6 SL 自动 天地版,雪佛兰科鲁兹刚过保修期压缩机故障,空调问题,2013-10-27,处理反馈
39925,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-10-18,信息审核
39761,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷效果非常差,空调问题,2013-10-15,处理反馈
39658,上汽通用雪佛兰,赛欧,2010款 1.4SX 手动 优逸版 三厢,雪佛兰赛欧空调系统不制冷问题,空调问题,2013-10-14,用户评分
39615,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-10-14,信息审核
39269,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版,东风雪铁龙世嘉空调制冷差,空调问题,2013-10-08,信息审核
39247,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-10-08,信息审核
39108,东风雪铁龙,世嘉,2011款 2.0 手动 劲雅型 两厢,东风雪铁龙世嘉空调制冷时发出尖锐声音,空调问题,2013-10-04,处理反馈
38962,东风雪铁龙,世嘉,2011款 1.6 自动 舒适版 三厢,东风雪铁龙世嘉空调制冷液泄漏,空调问题,2013-09-30,处理反馈
38783,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-09-26,信息审核
38542,东风雪铁龙,世嘉,2011款 1.6 自动 冠军版 两厢,东风雪铁龙世嘉前保险杠多处起泡,空调问题,2013-09-22,信息审核
38507,东风雪铁龙,世嘉,2011款 1.6 手动 冠军版 三厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-09-22,信息审核
38316,东风雪铁龙,世嘉,2013款 1.6L 手动 品享型 三厢,东风雪铁龙世嘉发动机敲缸方向异响,空调问题,2013-09-17,信息审核
38293,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调不制冷压缩机不匹配,空调问题,2013-09-17,处理反馈
38219,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-09-16,信息审核
38108,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-09-13,信息审核
37787,东风雪铁龙,世嘉,2012款 1.6 自动 品尚型 三厢,东风雪铁龙世嘉暴晒后空调无法降温,空调问题,2013-09-07,信息审核
37752,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙嘉空调压缩机不匹配,空调问题,2013-09-06,信息审核
37660,东风雪铁龙,世嘉,2011款 1.6 手动 悦雅型 两厢,东风雪铁龙世嘉空调制冷差,空调问题,2013-09-05,信息审核
37607,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-09-04,信息审核
37546,上汽通用雪佛兰,景程,2010款 1.8 手动 SE舒适版 新景程,雪佛兰景程空调系统不制冷,空调问题,2013-09-03,处理反馈
37332,上汽通用雪佛兰,科鲁兹,2009款 1.6 SL 自动,雪佛兰科鲁兹空调泵连续损坏,空调问题,2013-08-30,厂家受理
37304,东风雪铁龙,世嘉,2012款 1.6 自动 品尚型 三厢,东风雪铁龙世嘉发动机敲缸声音异常空调不理想,"异响,空调问题",2013-08-29,信息审核
37254,东风雪铁龙,世嘉,2009款 1.6 手动  时尚型 三厢,东风雪铁龙世嘉空调制冷差问题,空调问题,2013-08-29,用户评分
37239,东风雪铁龙,世嘉,2012款 1.6 自动 品尚型 三厢,东风雪铁龙世嘉空调制冷量过低,空调问题,2013-08-28,处理反馈
37231,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调不制冷,空调问题,2013-08-28,处理反馈
37227,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷差,空调问题,2013-08-28,用户评分
37213,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调使用效果极差,空调问题,2013-08-28,信息审核
37088,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-08-26,信息审核
37062,上汽通用雪佛兰,科鲁兹,2011款 1.6T SE 手动,雪佛兰科鲁兹压缩机毁坏,空调问题,2013-08-25,处理反馈
37056,东风雪铁龙,世嘉,2012款 2.0 手动 品悦型 三厢,东风雪铁龙世嘉空调制冷没效果,空调问题,2013-08-25,处理反馈
36964,东风雪铁龙,世嘉,2009款 2.0 手动 舒适型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2013-08-23,信息审核
36882,上汽通用雪佛兰,赛欧,2010款 1.4SX 手动 优逸版 三厢,雪佛兰赛欧空调不制冷,空调问题,2013-08-22,用户评分
36841,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷差,空调问题,2013-08-21,信息审核
36754,东风雪铁龙,世嘉,2009款 1.6 自动 舒适型 三厢,东风雪铁龙世嘉空调不制冷,空调问题,2013-08-20,处理反馈
36705,东风雪铁龙,世嘉,2012款 1.6 手动 乐尚型 两厢,东风雪铁龙世嘉空调系统设计缺陷,空调问题,2013-08-19,处理反馈
36594,上汽通用雪佛兰,科鲁兹,2011款 1.8 SX 自动,雪佛兰科鲁兹空调系统故障,空调问题,2013-08-17,处理反馈
36513,东风雪铁龙,世嘉,2011款 1.6 自动 舒适版 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2013-08-15,处理反馈
36432,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调压缩机与车不匹配,空调问题,2013-08-14,信息审核
36404,东风雪铁龙,世嘉,2013款 2.0L 自动 品悦型 三厢,东风雪铁龙世嘉不开空调吹热风,空调问题,2013-08-14,信息审核
36396,上汽通用雪佛兰,科鲁兹,2009款 1.6 SE 手动,雪佛兰科鲁兹空调压缩机二年半时间内坏两次,空调问题,2013-08-13,处理反馈
36389,东风雪铁龙,世嘉,2012款 2.0 手动 品悦型 三厢,东风雪铁龙世嘉空调制冷差低速有暖风,空调问题,2013-08-13,信息审核
36372,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版 三厢,东风雪铁龙世嘉天热高温空调就不制冷,空调问题,2013-08-13,处理反馈
36305,东风雪铁龙,世嘉,2011款 1.6 手动 冠军版 三厢,东风雪铁龙世嘉空调制冷太差,空调问题,2013-08-12,信息审核
36297,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调不制冷,空调问题,2013-08-12,信息审核
36257,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-08-12,信息审核
36198,东风雪铁龙,世嘉,2012款 1.6 手动 乐尚型 两厢,东风雪铁龙世嘉空调制冷差,空调问题,2013-08-11,信息审核
36169,东风雪铁龙,世嘉,2012款 2.0 自动 品悦型 三厢,东风雪铁龙世嘉空调制冷差,空调问题,2013-08-10,信息审核
36123,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷差,空调问题,2013-08-09,用户评分
36106,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调压缩机缺陷,空调问题,2013-08-09,信息审核
36093,上汽通用雪佛兰,科鲁兹,2012款 1.8 SE 自动,雪佛兰科鲁兹空调泵抱死,空调问题,2013-08-09,处理反馈
36061,东风雪铁龙,世嘉,2013款 2.0L 自动 品悦型 三厢,东风雪铁龙世嘉不开空调吹热风,空调问题,2013-08-08,用户评分
36038,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉压缩机和车子不匹配,空调问题,2013-08-08,信息审核
36018,东风雪铁龙,世嘉,2012款 2.0 手动 品悦型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2013-08-07,信息审核
35925,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调制冷效果奇差,空调问题,2013-08-06,处理反馈
35868,东风雪铁龙,世嘉,2011款 1.6 手动 冠军版 三厢,东风雪铁龙世嘉汽车起步时空调不制冷,空调问题,2013-08-05,处理反馈
35785,上汽通用雪佛兰,迈锐宝,2013款 2.0 自动 豪华版,雪佛兰迈锐宝空调不制冷,空调问题,2013-08-03,处理反馈
35681,东风雪铁龙,世嘉,2012款 2.0 手动 品悦型 三厢,东风雪铁龙世嘉空调制冷效果很慢,空调问题,2013-08-02,用户评分
35678,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调压缩机与车子不匹配,空调问题,2013-08-02,信息审核
35634,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷效果非常差,空调问题,2013-08-01,信息审核
35633,东风雪铁龙,世嘉,2013款 1.6L 手动 品享型 三厢,东风雪铁龙世嘉空调制冷但没效果,空调问题,2013-08-01,信息审核
35603,东风雪铁龙,世嘉,2012款 2.0 自动 品悦型 三厢,东风雪铁龙世嘉空调排量不匹配导致不制冷,空调问题,2013-07-31,信息审核
35601,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调压缩机问题,空调问题,2013-07-31,信息审核
35544,东风雪铁龙,世嘉,2012款 2.0 手动 品悦型 三厢,东风雪铁龙世嘉空调制冷差有时候还吹热风,空调问题,2013-07-30,信息审核
35539,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2013-07-30,信息审核
35465,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调不制冷,空调问题,2013-07-29,信息审核
35461,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调系统不制冷,空调问题,2013-07-29,信息审核
35452,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调不制冷,空调问题,2013-07-29,处理反馈
35441,东风雪铁龙,世嘉,2011款 1.6 自动 舒适版 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2013-07-29,处理反馈
35436,东风雪铁龙,世嘉,2012款 2.0 自动 品悦型 三厢,东风雪铁龙世嘉空调太差,空调问题,2013-07-29,信息审核
35431,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-07-29,信息审核
35419,东风雪铁龙,世嘉,2012款 1.6 手动 品享型 三厢,东风雪铁龙世嘉空调制冷但没效果,空调问题,2013-07-28,信息审核
35412,东风雪铁龙,世嘉,2011款 2.0 自动 劲雅型 两厢,东风雪铁龙世嘉空调制冷差,空调问题,2013-07-28,处理反馈
35400,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调压缩机不匹配,空调问题,2013-07-28,信息审核
35334,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-07-26,信息审核
35326,上汽通用雪佛兰,科鲁兹,2010款 1.6 SL 手动 天地版,雪佛兰科鲁兹空调压缩烧掉,空调问题,2013-07-26,处理反馈
35268,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷效果差希望解决,空调问题,2013-07-25,信息审核
35228,东风雪铁龙,世嘉,2011款 1.6 自动 舒适版 三厢,东风雪铁龙世嘉压缩机不匹配功率小制冷差,空调问题,2013-07-24,信息审核
35225,东风雪铁龙,世嘉,2011款 1.6 自动 舒适版 三厢,东风雪铁龙世嘉空调效果很差,空调问题,2013-07-24,信息审核
35218,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷极差,空调问题,2013-07-24,用户评分
35198,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷效果差,"空调问题,服务态度",2013-07-24,信息审核
35153,东风雪铁龙,世嘉,2012款 1.6 手动 乐尚型 两厢,东风雪铁龙世嘉空调不冷,空调问题,2013-07-23,信息审核
35080,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调压缩机设计缺陷,空调问题,2013-07-22,信息审核
35061,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷效果极差,空调问题,2013-07-21,处理反馈
35048,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调不制冷,空调问题,2013-07-21,处理反馈
35001,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版 三厢,东风雪铁龙世嘉空调不匹配效果差厂家漠视,"空调问题,服务态度",2013-07-20,信息审核
34936,东风雪铁龙,世嘉,2012款 2.0 自动 品悦型 三厢,东风雪铁龙世嘉空调排量不匹配导致不制冷,空调问题,2013-07-18,信息审核
34880,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉夏季空调制冷效果太差,空调问题,2013-07-17,信息审核
34855,东风雪铁龙,世嘉,2012款 2.0 手动 品悦型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2013-07-16,信息审核
34850,东风雪铁龙,世嘉,2011款 1.6 手动 舒适版 三厢,东风雪铁龙世嘉空调差压缩机不匹配,空调问题,2013-07-16,信息审核
34827,东风雪铁龙,世嘉,2011款 2.0 手动 锐尚型 三厢,东风雪铁龙世嘉空调制冷太差,空调问题,2013-07-16,信息审核
34822,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版,东风雪铁龙世嘉空调制冷差,空调问题,2013-07-16,信息审核
34782,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷效果奇差,空调问题,2013-07-15,信息审核
34778,上汽通用雪佛兰,科鲁兹,2011款 1.8 SE 自动,雪佛兰科鲁兹空调压缩机故障,空调问题,2013-07-15,处理反馈
34747,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2013-07-14,信息审核
34745,东风雪铁龙,世嘉,2011款 1.6 自动 冠军版 两厢,东风雪铁龙世嘉空调系统不制冷,空调问题,2013-07-14,用户评分
34736,东风雪铁龙,世嘉,2011款 1.6 自动 舒适版 三厢,东风雪铁龙世嘉空调效果很差,空调问题,2013-07-14,用户评分
34732,东风雪铁龙,世嘉,2012款 1.6 手动 品享型 三厢,东风雪铁龙世嘉空调制冷效果差厂家不正视问题,空调问题,2013-07-14,信息审核
34720,东风雪铁龙,世嘉,2012款 1.6 自动 品尚型 三厢,东风雪铁龙世嘉空调不冷,空调问题,2013-07-13,处理反馈
34675,上汽通用雪佛兰,科鲁兹,2009款 1.6 SL 手动,雪佛兰科鲁兹空调压缩机抱死烧毁,空调问题,2013-07-12,处理反馈
34672,东风雪铁龙,世嘉,2009款 2.0 手动 时尚型 三厢,东风雪铁龙世嘉原车空调设计有缺陷制冷很差,空调问题,2013-07-12,信息审核
34663,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调太差,空调问题,2013-07-12,处理反馈
34630,上汽通用雪佛兰,科鲁兹,2009款 1.6 SE 手动,雪佛兰科鲁兹空调压缩机离合器抱死冒烟险酿火灾,空调问题,2013-07-12,处理反馈
34611,东风雪铁龙,世嘉,2009款 1.6 手动  时尚型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2013-07-11,信息审核
34606,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷效果太差,空调问题,2013-07-11,信息审核
34605,东风雪铁龙,世嘉,2012款 1.6 自动 乐享型 两厢,东风雪铁龙世嘉厂家不予提供数据线,空调问题,2013-07-11,信息审核
34600,东风雪铁龙,世嘉,2012款 1.6 自动 乐尚型 两厢,东风雪铁龙世嘉发动机有问题,"故障灯亮,空调问题",2013-07-11,处理反馈
34572,上汽通用雪佛兰,迈锐宝,2012款 2.4 SX 自动 旗舰版,雪佛兰迈锐宝恒温空调不能正常使用,空调问题,2013-07-11,处理反馈
34571,东风雪铁龙,世嘉,2012款 2.0 自动 品悦型 三厢,东风雪铁龙世嘉空调制冷效果很差,空调问题,2013-07-11,信息审核
34560,东风雪铁龙,世嘉,2011款 1.6 手动 悦雅型 两厢,东风雪铁龙世嘉空调制冷差,空调问题,2013-07-11,用户评分
34538,东风雪铁龙,世嘉,2012款 2.0 自动 品驭型 三厢,东风雪铁龙世嘉空调排量不匹配导致不制冷,空调问题,2013-07-10,信息审核
34533,东风雪铁龙,世嘉,2009款 1.6 手动 舒适炫酷版,东风雪铁龙世嘉空调制冷效果差,空调问题,2013-07-10,信息审核
34481,东风雪铁龙,世嘉,2012款 2.0 手动 品悦型 三厢,东风雪铁龙世嘉空调不制冷,空调问题,2013-07-09,用户评分
34473,东风雪铁龙,世嘉,2012款 2.0 手动 乐炫型 两厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2013-07-09,处理反馈
34465,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉夏季空调制冷效果太差,空调问题,2013-07-09,用户评分
34413,上汽通用雪佛兰,科鲁兹,2009款 1.6 SE 手动,雪佛兰科鲁兹空调压缩机无端烧毁,空调问题,2013-07-07,处理反馈
34407,东风雪铁龙,世嘉,2011款 2.0 手动 劲雅型 两厢,东风雪铁龙世嘉空调不制冷,空调问题,2013-07-07,信息审核
34391,东风雪铁龙,世嘉,2011款 1.6 手动 舒适版 三厢,东风雪铁龙世嘉空调差压缩机不匹配,空调问题,2013-07-07,信息审核
